Age,Gender,Calorie_Intake,Sugar_Intake,Physical_Activity,Fast_Food_Frequency,Screen_Time,Height,Weight,BMI
48,Female,1707,96,22,2,11,1.786185991,65.22380289,20.44338272
53,Male,1573,86,29,4,11,1.82263682,74.08252172,22.30054507
36,Female,3399,114,166,1,7,1.444973495,64.87206795,31.06976586
65,Female,2173,112,167,0,3,1.685916876,63.74747255,22.42800554
62,Female,2172,59,47,4,5,1.565559174,67.48300104,27.53311909
53,Female,2917,30,44,3,11,1.577365728,72.64486699,29.19712788
47,Female,1989,116,36,3,3,1.727111857,76.67545212,25.70487013
72,Male,2071,57,149,3,7,1.439986056,54.17227668,26.12525356
66,Female,2549,67,51,3,5,1.669004737,67.42313487,24.20437108
72,Male,2373,40,1,1,8,1.833989986,70.46307284,20.94921039
50,Female,3060,16,13,2,6,1.667408987,69.11150328,24.85799314
35,Male,3293,66,17,4,6,1.781235083,41.70738486,13.1452993
69,Female,3381,45,113,1,6,1.664451855,67.83771044,24.48661239
66,Male,3375,92,177,1,3,1.547694041,63.69011299,26.5889874
76,Male,2014,95,14,1,9,1.881584494,57.18403219,16.15203788
45,Male,3323,33,36,1,6,1.626927711,78.91875845,29.81561224
76,Male,2780,33,129,1,8,1.498858161,82.46710855,36.70791299
64,Female,1779,65,118,1,3,1.483508588,74.73503695,33.95815793
28,Male,2317,94,106,1,8,1.627706709,52.44929281,19.79645058
74,Female,2438,70,83,2,0,1.754888787,55.19851864,17.92372304
77,Male,2259,116,73,2,2,1.64869235,90.43607064,33.27073832
71,Female,2055,86,68,1,0,1.470323055,89.53180977,41.41444343
62,Male,2556,79,31,3,2,1.660042581,79.31176695,28.78055532
50,Male,2817,37,56,0,4,1.780910846,56.07753542,17.68090785
34,Female,3147,41,60,1,10,1.634706312,80.30791025,30.05237823
23,Female,2831,86,4,4,4,1.824799667,89.94975358,27.01279929
21,Male,1790,107,84,4,4,1.549682681,103.3156006,43.02098461
37,Female,2284,105,145,1,10,1.757713407,54.12010807,17.51711271
65,Male,2325,87,47,2,0,1.708090989,102.0495233,34.97751707
64,Male,2827,105,39,4,3,1.713385089,41.55583784,14.15539774
44,Female,2566,54,67,2,5,1.703434987,91.76209192,31.62366347
32,Male,3339,78,95,0,4,1.610536268,63.03382409,24.30147515
23,Female,3079,108,55,3,3,1.686023483,80.04293273,28.1576077
64,Female,3324,77,131,2,0,1.598767803,53.23403963,20.82661249
31,Female,2470,87,144,4,4,1.68290931,86.27601092,30.46271666
77,Female,3122,27,51,0,10,1.685038548,56.79092537,20.00134792
28,Male,2241,84,124,3,10,1.622027454,56.42588882,21.44677559
56,Male,3003,92,169,2,1,1.632917738,88.96204216,33.3638477
26,Male,1582,11,160,3,3,1.478567019,49.67670861,22.72326767
43,Male,2727,107,17,0,3,1.656286082,58.35414521,21.27164158
33,Female,2141,12,154,0,7,1.72088771,91.41308848,30.86763215
22,Female,2661,38,127,1,1,1.678980949,75.74154502,26.8684506
74,Female,1582,96,24,1,10,1.667133274,80.06978252,28.80898848
69,Female,3447,57,60,2,1,1.477657694,62.53215242,28.63885819
78,Male,3210,74,137,4,4,1.695873741,49.77262371,17.30627114
27,Female,2147,51,79,1,2,1.502444638,67.81187361,30.04061279
67,Female,2118,15,131,2,4,1.55984062,61.89810277,25.43998707
20,Female,1650,68,127,3,1,1.511568605,62.04949654,27.1570465
30,Male,2443,90,158,0,3,1.52631732,66.98297872,28.75244571
60,Female,3144,28,31,1,8,1.667119757,75.18928597,27.05343178
66,Male,3257,117,151,2,6,1.487548642,59.20415111,26.75529887
47,Female,2359,61,58,0,8,1.502126162,76.81543071,34.04361337
79,Female,1818,70,145,3,0,1.839871443,88.0731975,26.01769428
71,Female,3368,11,116,1,9,1.873982255,77.39817558,22.03940041
62,Female,2770,88,91,1,10,1.769378197,90.21749525,28.81704354
23,Female,2560,32,117,3,11,1.614079459,84.9864714,32.6212033
34,Male,2791,28,129,4,6,1.786786093,84.34966538,26.42032994
76,Female,3109,106,148,2,10,1.714175726,61.19204416,20.82496498
62,Female,1614,79,123,3,10,1.416189699,84.52439196,42.14433379
68,Female,2604,59,115,0,3,1.789201076,70.02563441,21.87453103
70,Female,2204,70,169,0,3,1.499824753,92.13009021,40.95627617
36,Female,2225,28,126,4,10,1.588425448,94.79842079,37.57226964
59,Female,3050,103,103,3,0,1.686307329,83.35489642,29.31282406
52,Male,2859,31,152,2,7,1.685311332,73.53007053,25.88836962
63,Male,2607,12,52,3,6,1.695999305,75.43781377,26.22634404
43,Female,2386,14,136,4,10,1.793670938,73.45498982,22.83156911
68,Female,2277,103,169,1,1,1.682457372,58.05136629,20.50804714
22,Female,2309,76,27,3,10,1.668985816,55.68952287,19.99255068
46,Female,1653,69,164,4,7,1.83401727,79.72106467,23.70097698
54,Female,3340,48,60,4,3,1.6404567,59.80852658,22.22457987
37,Male,1752,112,58,1,9,1.636140559,73.93011836,27.61723403
66,Female,2001,37,159,4,2,1.70378269,64.4690612,22.20869005
38,Male,3442,10,168,2,4,1.890042117,55.64183812,15.57609203
27,Female,1947,31,74,4,4,1.567419634,59.68046167,24.29190694
22,Female,2796,118,113,1,3,1.444055556,103.6036211,49.68292211
53,Female,2429,54,125,3,5,1.648780855,59.75474064,21.98095178
23,Female,3396,60,151,4,4,1.81764428,60.13985677,18.20306841
43,Female,2324,112,64,4,1,1.720168092,56.46914622,19.08400169
21,Female,2353,90,115,2,6,1.588216608,73.21000801,29.0235805
79,Female,2006,115,87,1,8,1.650800255,66.11596412,24.26147948
56,Male,1631,60,9,1,1,1.532030443,44.36106868,18.90023522
56,Female,3234,37,91,1,11,1.436095336,92.8003155,44.99693258
67,Female,2848,39,49,1,11,1.615879602,35.6091622,13.63778246
52,Female,1850,113,96,1,9,1.530529891,55.72313295,23.78766943
18,Female,2606,17,62,0,1,1.612441762,65.15158737,25.05860704
41,Male,3487,100,85,3,1,1.471466904,81.44762102,37.61641529
74,Male,2317,50,98,4,11,1.856641018,60.29529216,17.49151883
53,Female,1625,118,57,4,6,1.763779384,59.73437885,19.20152968
23,Male,2737,34,45,4,5,1.586070552,72.33445625,28.75412907
58,Female,2334,68,88,2,3,1.655545015,62.89290182,22.9466687
71,Male,3250,86,27,1,7,1.77741517,49.82214864,15.77047188
63,Female,3487,43,119,3,1,1.686925551,87.81554878,30.85883933
77,Male,3273,48,58,4,5,1.608329738,79.13643787,30.59329916
61,Female,3123,80,3,1,10,1.706557502,83.22481694,28.57662896
77,Female,2395,95,110,1,0,1.618384109,72.78571172,27.7896401
74,Male,2454,106,123,1,4,1.632790487,68.38339029,25.65013796
48,Male,1961,55,168,2,7,1.859699445,90.96505124,26.30201647
37,Female,2124,47,112,3,0,1.701274051,58.83815414,20.32874105
41,Female,1604,104,59,4,1,1.640564345,77.55712929,28.81609906
42,Male,2894,118,61,0,0,1.530540484,72.71782609,31.04211075
53,Female,1562,42,10,2,10,1.714934867,71.52457103,24.31980011
38,Female,2462,31,19,2,3,1.774324762,47.54607135,15.10248493
47,Female,2250,36,134,0,8,1.788498,55.62718116,17.39042258
41,Female,2992,72,94,2,3,1.957814132,97.68680305,25.48548945
61,Female,1525,36,61,4,6,1.532374825,79.17395688,33.71726452
59,Female,3163,30,134,3,11,1.409699196,52.47229189,26.40445026
47,Female,1500,62,118,3,4,1.769844298,44.42373214,14.18224292
39,Male,1593,44,63,4,8,1.506057891,52.93978527,23.33989207
45,Female,2382,56,131,4,4,1.511122092,56.63242312,24.80081965
24,Female,1951,59,141,3,5,1.716850118,79.88709979,27.1026583
52,Female,3497,19,85,4,5,1.687608407,41.90851101,14.71495271
72,Female,3437,37,150,2,0,1.573130633,94.60992074,38.2302469
45,Female,2535,113,88,3,2,1.551354835,76.43226889,31.75809654
31,Male,3201,46,35,0,10,1.653839681,88.06401991,32.19672441
73,Female,1797,50,89,0,1,1.592427826,71.19991402,28.0775981
27,Female,2943,106,23,4,6,1.66485015,67.37733689,24.30880123
33,Male,3307,70,81,0,3,1.530051544,61.72777696,26.36747323
33,Female,3484,60,20,0,11,1.544601758,62.78547821,26.31638048
71,Female,3102,17,62,3,8,1.464369915,74.09243387,34.55192637
48,Female,2690,110,46,2,2,1.693946611,74.09108759,25.8206121
59,Female,1753,67,68,1,6,1.572283252,51.84380566,20.97178021
42,Female,3390,114,14,0,4,1.737446608,32.67680731,10.82472027
30,Female,3288,70,158,4,1,1.385856042,65.90337275,34.31400434
23,Female,3281,42,3,1,0,1.483667492,91.36590161,41.50600955
61,Female,3094,28,126,0,10,1.6290639,64.62321408,24.35074845
26,Male,3498,39,131,2,9,1.568750434,25.4170758,10.32803893
62,Female,2817,87,171,0,9,1.520310382,77.23017141,33.41353901
53,Male,2667,23,113,4,4,1.616371236,66.03870598,25.2764645
73,Female,1708,45,82,2,2,1.615651812,56.64709962,21.70111931
60,Male,2749,16,153,4,6,1.754481571,38.49568061,12.50588356
37,Female,2981,116,177,4,8,1.681918683,75.76168504,26.7817922
35,Female,2406,43,160,4,3,1.785147986,81.61847768,25.61179644
75,Male,1783,59,131,4,8,1.834214751,65.98440651,19.61286104
60,Female,3126,41,61,4,5,1.573932921,54.15801751,21.86202164
74,Female,3009,51,101,2,0,1.782280064,35.53104107,11.18551628
38,Female,2634,42,87,3,9,1.754874136,108.0555358,35.08771405
21,Female,3275,23,161,2,6,1.645059386,69.07648582,25.52507779
67,Female,1849,98,125,3,10,1.713048389,79.4888011,27.08736034
50,Female,2856,37,33,2,2,1.673164234,67.2649477,24.0276703
44,Female,2603,115,129,4,1,1.643017337,68.20503737,25.26574795
24,Female,2909,48,42,2,0,1.681055323,67.08710457,23.7396896
23,Male,2927,103,71,2,8,1.689151817,76.5802222,26.83979862
32,Female,3239,40,176,3,3,1.77250769,81.59414956,25.9706467
35,Female,3273,33,20,2,3,1.524777436,78.0529431,33.57193473
49,Male,2851,13,139,2,2,1.741459796,85.12800435,28.07020258
73,Male,2817,87,35,0,0,1.511833825,74.99004891,32.80919096
28,Male,3017,18,122,4,3,1.639926811,69.13045812,25.70517133
37,Male,1683,109,0,4,9,1.681348752,70.29513193,24.8662124
41,Male,1711,79,169,0,0,1.348559414,67.05105856,36.8693489
32,Male,2774,33,102,2,7,1.615025354,82.52369529,31.63879813
65,Female,3262,99,143,1,5,1.703483633,42.04660697,14.48955424
24,Male,1666,107,48,2,11,1.636878278,76.28681755,28.47191818
38,Male,3066,74,5,4,1,1.539877989,67.35371743,28.40461767
59,Male,3371,96,123,2,1,1.736971274,69.79702209,23.13404741
43,Male,3186,26,12,1,11,1.555021018,74.81169377,30.93833663
61,Male,2685,109,172,0,6,1.674952428,74.40497456,26.52143503
73,Female,3131,46,8,4,2,1.636752057,81.07629305,30.26412296
31,Female,2796,59,155,1,1,1.639756323,68.98500007,25.65641905
74,Female,2374,54,161,1,0,1.670266711,66.63970232,23.88698832
54,Female,3059,29,159,1,10,1.575685469,64.57077365,26.00739958
75,Male,2942,68,118,3,1,1.75875211,63.95161477,20.6748445
38,Male,3153,68,102,0,1,1.552513411,56.15599908,23.29836461
35,Male,1906,99,88,4,4,1.750536356,93.73128878,30.58738285
22,Female,2915,20,179,0,3,1.605433841,63.62412965,24.68522146
20,Male,1937,64,73,3,11,1.41138445,39.00858542,19.58256356
40,Female,2610,93,131,4,4,1.556221917,66.75630607,27.56444435
43,Male,1904,74,24,2,5,1.807040826,52.06369285,15.9440644
54,Male,1774,117,79,0,7,1.788928812,68.76945972,21.48866794
41,Female,2938,86,62,3,10,1.415474366,61.8260594,30.85798397
66,Female,2061,67,39,2,10,1.56120059,63.71987184,26.14312384
36,Female,2850,109,107,3,5,1.416949136,79.06431642,39.37966332
68,Female,1611,53,68,4,10,1.662000462,74.62184059,27.01491942
42,Female,2291,111,150,0,8,1.5686771,87.2361066,35.45105478
38,Female,1801,86,83,3,4,1.692546444,96.23175916,33.59210628
29,Female,1635,23,130,4,5,1.730909736,73.11918968,24.40520883
74,Male,1832,85,127,3,3,1.831466244,67.86654022,20.23288778
78,Female,2526,61,64,1,3,1.856977746,75.58781338,21.91989068
58,Female,2685,43,125,0,4,1.88080579,56.85780259,16.0731932
50,Female,3035,72,50,1,11,1.761539293,57.61404317,18.5670832
67,Female,1576,36,24,3,9,1.632345742,61.0723214,22.92029096
70,Female,1684,21,40,2,0,1.431683341,66.56858723,32.47696197
21,Female,3409,47,4,4,1,1.554712281,60.36857749,24.9753098
59,Female,2069,109,133,2,3,1.487115077,85.82543562,38.80850052
74,Female,3003,65,75,2,6,1.705121126,78.8257472,27.11175465
24,Female,2686,74,45,1,10,1.900069351,62.08707384,17.19737996
39,Female,2544,99,150,4,1,1.542813877,34.67207102,14.56641607
72,Male,3100,49,109,3,1,1.472006384,67.86299548,31.31941479
50,Female,3101,113,165,3,3,1.526515865,82.94512275,35.59493544
34,Male,2452,30,132,3,10,1.861721764,76.00163467,21.92771519
41,Female,2821,41,60,3,3,1.801412142,67.66850429,20.85260928
78,Male,1798,98,129,1,8,1.778327126,63.94312136,20.21950532
78,Female,2805,21,2,4,8,1.488500562,67.0411753,30.25823653
51,Female,3486,98,134,3,4,1.760957425,50.36400299,16.24136509
45,Male,1971,35,89,0,0,1.656702435,66.24204989,24.13485769
75,Male,1909,45,177,3,7,1.752820949,40.70797156,13.24964835
60,Female,2915,25,96,1,5,1.522335731,45.43576111,19.605455
58,Male,2186,87,61,0,10,1.646996661,74.05789983,27.30146516
56,Male,1664,119,53,2,4,1.579384292,68.57358708,27.49041141
39,Female,3491,43,52,1,0,1.732809944,50.94570641,16.96702601
66,Female,2605,33,8,3,10,1.914279166,83.01931053,22.65523527
34,Female,2157,81,128,4,5,1.493741683,66.90684556,29.98607029
51,Female,3239,100,142,4,10,1.624718431,76.59823505,29.01767073
23,Male,1663,48,88,0,9,1.774557453,83.97083236,26.66541388
63,Male,1603,73,107,1,10,1.600796843,57.31990325,22.36830163
23,Male,2653,86,35,0,4,1.551225151,48.58693139,20.19155637
51,Female,2095,38,137,0,2,1.661538474,61.59655613,22.31185234
18,Female,1619,40,118,4,6,1.601664342,58.21390751,22.69257281
27,Male,1758,72,49,1,3,1.860152595,70.5215176,20.38095381
38,Female,2627,52,158,4,10,1.688366603,74.9462921,26.29157756
22,Female,1863,28,68,1,9,1.710023543,61.33050149,20.97356889
19,Female,3069,19,97,4,10,1.546172633,82.20039791,34.38412332
39,Female,3417,65,102,1,1,1.666446365,95.59576922,34.42357659
65,Female,1868,69,101,2,0,1.642177826,46.76461497,17.3411141
74,Female,3401,52,15,4,1,1.732354848,55.97973428,18.65336211
19,Female,3209,57,78,2,10,1.729792256,65.74986185,21.97389008
27,Female,2457,49,41,0,6,1.582498312,58.00841316,23.16351559
51,Female,2849,43,153,4,8,1.665482441,75.86367748,27.34977605
33,Female,3267,119,157,0,0,1.766863134,54.64041508,17.50282585
65,Male,2708,116,1,4,0,1.575614692,59.74762031,24.06692302
68,Male,1893,10,151,0,0,1.878644061,91.02166781,25.79026361
78,Female,2867,28,39,3,10,1.509254009,89.48321737,39.28410964
56,Female,2029,10,58,1,1,1.619127991,87.8614804,33.51476318
39,Female,2940,97,60,0,7,1.542206795,57.6437335,24.23633111
29,Female,2754,34,179,1,1,1.711149772,80.33066405,27.4350218
41,Male,1634,77,75,0,3,1.651387728,85.60691186,31.39140292
64,Female,1544,97,35,4,9,1.488601482,54.04570303,24.38957745
57,Male,2123,112,30,1,11,1.899970054,39.78870918,11.02215054
55,Female,3015,93,122,1,1,1.580013863,79.29556672,31.76340942
77,Female,2424,106,6,2,5,1.413094069,41.24249441,20.65393362
76,Female,2094,37,122,1,5,1.678433393,59.44075085,21.09968949
27,Male,2945,116,89,1,7,1.665180403,44.53867013,16.06255631
52,Female,3074,54,19,1,1,1.574401922,70.44753701,28.42068827
68,Female,2265,108,97,0,0,1.549316617,99.18093496,41.31881334
66,Male,3444,33,160,3,11,1.647333394,81.05504874,29.86875129
49,Female,2668,113,144,1,0,1.523700325,92.54109073,39.85983472
24,Female,2840,53,5,3,11,1.75255785,77.87062708,25.35297611
38,Female,3086,11,122,1,4,1.742670134,45.79495648,15.07951154
37,Female,1792,32,85,4,11,1.658581152,68.6055959,24.93940508
43,Male,3102,106,80,3,4,1.511142715,74.42643106,32.59239166
21,Female,2035,87,147,2,1,1.514980359,77.80851787,33.90104908
63,Female,2133,71,105,1,5,1.6930993,84.79318512,29.57985827
69,Male,1965,24,169,4,1,1.700629713,58.10669165,20.09123456
39,Male,1548,41,40,3,10,1.65281543,72.63819337,26.58987628
32,Male,2160,96,91,4,6,1.71355713,66.14008745,22.52514463
73,Male,1958,13,113,2,2,1.71354494,82.46418452,28.08499629
57,Female,2196,93,108,2,1,1.652559659,69.36711792,25.40032986
38,Female,2261,40,134,2,10,1.659609568,70.80296308,25.70630009
32,Female,1924,68,156,2,5,1.454789567,71.42258264,33.74700178
39,Female,3180,80,66,4,9,1.653902361,75.42709675,27.5745007
69,Female,2254,10,143,3,0,1.631177693,70.16230036,26.36946218
45,Female,2376,78,76,2,4,1.552754606,88.88123114,36.86416569
31,Female,3393,23,49,4,9,1.720652805,45.01452397,15.20429082
44,Female,2160,103,81,4,10,1.642400084,83.37375945,30.90804016
78,Female,1567,111,43,3,5,1.685040056,76.38468177,26.90207723
58,Female,2008,32,30,4,7,1.412326995,73.83927594,37.01833736
57,Male,2235,80,66,0,2,1.62875097,66.34942806,25.01081298
75,Female,1709,117,2,3,6,1.727125881,97.01316808,32.52240868
45,Female,2203,112,89,4,10,1.604341162,69.95463776,27.17834827
43,Female,2823,25,102,1,0,1.628994486,88.94992279,33.52018036
66,Female,1623,18,101,1,5,1.678351958,98.81350972,35.07924567
19,Male,2295,112,74,2,0,1.64900575,59.40661555,21.84693272
42,Female,1791,119,100,3,6,1.807629668,67.88905196,20.77690349
73,Female,1920,107,6,4,7,1.714359342,46.64108111,15.86956023
79,Female,3418,40,26,4,5,1.705789643,53.85956299,18.51023272
20,Male,2311,70,6,0,0,1.688805615,79.09101299,27.73114548
25,Female,1549,54,7,0,7,1.799828353,68.27309231,21.07596145
61,Female,3404,16,99,2,1,1.702156845,61.50571659,21.22835451
50,Female,1682,66,41,3,8,1.51944674,106.5906333,46.16874606
59,Male,1746,73,84,2,10,1.774442472,66.05636568,20.979292
69,Male,2611,11,153,0,10,1.557452363,50.53062958,20.8317217
52,Female,2149,15,60,0,0,1.718770939,56.3117388,19.06175722
23,Male,2049,117,19,3,5,1.511119023,72.59729675,31.79238463
56,Female,2060,70,78,2,4,1.450606821,75.08468546,35.68222563
69,Female,1571,43,86,0,4,1.617199092,59.24576852,22.65324176
40,Female,2269,26,78,4,5,1.849757435,58.12719583,16.9882956
42,Female,2055,35,50,1,5,1.530153702,59.17647807,25.27429205
76,Male,2814,85,73,0,10,1.519216057,93.19739854,40.37985042
67,Female,2003,29,129,2,9,1.564607923,90.77412771,37.08096554
60,Female,2127,50,115,0,7,1.417732562,69.65628367,34.65546029
36,Female,2160,67,127,4,3,1.808979093,74.99437429,22.91720188
22,Female,2836,119,29,1,8,1.874865009,72.10321732,20.51231307
68,Female,3382,108,90,1,7,1.629256759,62.00919405,23.36022514
28,Male,3314,108,144,4,0,1.558673345,81.21475934,33.42910462
73,Female,2811,63,170,2,3,1.592552114,45.02682265,17.75350047
29,Female,3253,38,100,4,7,1.528346346,75.65052931,32.38682725
27,Female,2007,57,48,4,7,1.661891397,86.58840566,31.35122132
25,Female,2594,111,3,3,3,1.756325713,57.33408348,18.58671995
41,Male,1660,104,28,3,7,1.854958224,63.54242059,18.4669634
77,Female,3308,113,161,3,2,1.556713159,34.41735756,14.20235392
45,Female,1626,86,136,1,2,1.542543833,56.72430502,23.83933608
58,Male,2979,99,80,1,8,1.721939828,96.22627282,32.45321463
53,Female,3205,31,73,0,6,1.618184285,41.05955931,15.68044291
54,Male,3052,81,151,3,5,1.642321484,57.69128187,21.38916549
38,Female,2827,113,80,2,1,1.615841878,91.70122713,35.12185361
25,Male,1989,80,107,2,8,1.683011254,66.53156472,23.48841425
72,Female,1738,14,169,3,0,1.711737111,59.83713212,20.42192315
26,Male,1675,61,114,1,0,1.649008566,72.22035811,26.55912814
64,Female,1709,10,16,4,7,1.563784235,60.66097725,24.80594298
32,Female,3092,54,89,1,2,1.774655987,59.97204216,19.04234726
65,Male,1858,49,47,0,8,1.631337522,73.11584849,27.47412524
63,Female,2712,73,112,3,6,1.820789938,62.97066775,18.99409516
57,Male,3032,20,160,1,9,1.524420883,74.1028841,31.88785688
35,Female,3079,61,37,4,6,1.590669923,98.29758952,38.84925806
59,Female,3442,105,0,0,9,1.482722024,81.93835627,37.27071894
77,Female,3495,16,54,1,9,1.73504048,74.44049627,24.72805946
37,Female,2133,60,137,3,0,1.699905393,65.94985489,22.82255912
23,Male,3344,102,115,4,11,1.716661167,46.87466,15.90629251
29,Male,2556,103,54,1,0,1.606134595,88.31090338,34.23343306
19,Female,2000,30,94,3,6,1.742884532,64.88650471,21.36078207
24,Male,1811,48,124,3,11,1.716682313,55.54446957,18.84781276
33,Female,3063,53,23,1,8,1.584804403,47.88139749,19.06406364
20,Male,2674,116,27,1,1,1.879905783,71.42181381,20.20964605
62,Female,3098,66,91,1,6,1.653895505,71.81299135,26.2534803
20,Male,3042,50,107,4,11,1.673680248,60.24137065,21.50551578
44,Female,1610,48,50,1,7,1.755963901,82.21133318,26.66247885
67,Male,3165,29,125,2,1,1.559238303,74.22863208,30.53138233
60,Male,3484,31,173,1,0,1.64846744,54.70061359,20.12942877
57,Female,2655,38,156,0,10,1.567802413,45.61382065,18.55725748
55,Male,2019,55,146,2,11,1.503656943,67.38674773,29.80416565
50,Female,3417,77,92,0,6,1.714708747,62.17043874,21.1447817
